repo,commit_hash,files_changed,lines_added,lines_deleted,total_changes
pandas,8d8c8559f9f12a37eb1a452fb9bf66bee6a77577,2,6,2,8
pandas,aa61b3ffeef3da56048761bbde322bd239cca84b,1,1,11,12
pandas,d34b82c10ee89ae7db4af72cc6a616f96f074f8d,1,18,23,41
pandas,ae246a6b2f4008229cff2f5c1b12afb724ba57c5,5,194,2,196
pandas,e7a96a402092e5b53083e8df08ed72582871ea34,14,155,104,259
pandas,9c14725a20330ce5f45cd793f662df688e66883d,1,27,0,27
pandas,8bba1d44c909366beac48255ea697135d16eadb9,5,29,4,33
pandas,e1752c8f58f916e135659eb255db5548459938f3,2,8,0,8
pandas,a64ff4842f022716f1b58ed65f9ec4c8addd5c72,2,142,7,149
pandas,d8c7e85a1b260f2296ad4b921555b699b3ed3f27,7,102,31,133
pandas,72fa62317388a6bf37609384fe1926cb9be92fca,4,30,41,71
pandas,6e09e97c10ad7591ffcc7d638075bdf20de8294d,3,24,36,60
pandas,b9bfc0134455d8a5f269366f87d2a8567aa4269c,1,2,2,4
pandas,4fe49b160eace2016955878a1c10ebacc5f885f3,4,21,55,76
pandas,b4493b6b174434a2c7f99e7bcd58eedf18f037fa,2,5,1,6
pandas,bbefde554d0b5bc5557ab30617b22f28f727f4c9,3,30,95,125
pandas,2e9e89abf0f3013e16b7bd2e2dfd4fa502069696,48,473,228,701
pandas,8b6a82f35a9dd8437564b50631b86b6a7e8c0251,10,2,21,23
pandas,ad5874d7fe531b6d42807490417988eb8073a2c3,5,126,17,143
pandas,b1525c4a3788d161653b04a71a84e44847bedc1b,10,21,2,23
pandas,5232bee8df3b57766c44b62152aa3fdd24e40ada,3,53,0,53
pandas,4dc3f79c3cfc507204b4b41085d062e8b694472d,2,4,2,6
pandas,8fff064764ee02d183a61babb54407a0b5faa8dc,1,0,5,5
pandas,b1cc44255e0bcadd4ae6d19db0ddb4c4af7cdc6e,7,9,0,9
pandas,b18a14257fc62d22afeee8b6d8aa7bf299fad999,5,8,9,17
pandas,906a78ad30f7745bae75b23698ca6245c59fdf7b,1,1,0,1
pandas,525501d4dca8de9a5fe65e03a7d6a9c48ef8b17d,1,0,34,34
pandas,5376e2aa4286b03be8a9a907925342405d92c1df,4,51,6,57
pandas,6126b85cb108a1f57d57cffbf724bcf447b77cd0,14,61,44,105
pandas,583026b640bc5f12016f73269f87d2315041bd14,6,95,20,115
pandas,1e9053df519e2486a5e4fcb2a2ee69fd247e7409,1,1,5,6
pandas,d065d9264eea7f0ab991c8d87fd1ced6fd173849,3,0,0,0
pandas,8da8b54412020a9478d7b6b0fccde9f9bbf3d8ba,2,562,580,1142
pandas,d460abddac3e810d84df9ae27d1b907f3b2562f6,28,80,259,339
pandas,f56cba900e9f035b54519a0aa7d027bef01fc50b,5,20,5,25
pandas,f3ddd2b7bf1f874fe059bedba75a5d9c344a4eb7,3,12,1,13
pandas,5c68fce137f588b3626482deb3de5b10a7856a18,9,15,15,30
pandas,c85a210abb3dd6fc67cb8401dd2bd290f7ef9253,4,83,85,168
pandas,d0da576dd55abfff36f28b92c525a8537df84724,1,2,2,4
pandas,b8a4691647a8850d681409c5dd35a12726cd94a1,1,5,3,8
pandas,cf1be3715bdfa99f61731e22ff6777b4b55c11e4,6,22,43,65
pandas,e8048cda9aeaa42d83ff11597f3d8e95c7ce2427,3,1,28,29
pandas,3ac6eb951331104d9fc34343942170c531e14f59,10,44,55,99
pandas,cd16475248da3410d24eb8491a8bba98d18676a3,4,1,26,27
pandas,efaaea8967a071c24648cd4700678c647bafc4fa,3,13,1,14
pandas,f4232e7cdefcc33afe184891f833aec9c3c9bac2,19,66,78,144
pandas,ec3eddd83a5b1189a189cf8dc833e57959b58032,1,4,0,4
pandas,05ab1af783f6590b8a2d9fbea6d39793e88dfb04,3,14,2,16
pandas,a70ad6fe948474cd8a95bda0fec7d86ed0891c05,1,1,2,3
pandas,1ee5832b2fda6f5278ccd6704db882008542d8ac,4,13,4,17
pandas,308b773437201f18a9e44279918e986b73f7d16d,1,94,42,136
pandas,9cd5e5546c36c54dc8c3fab3dc20b092f812362e,1,4,12,16
pandas,0bfce5f6e2ea40da88937a8a230d1848269f19a1,1,6,0,6
pandas,6f39c4fa1fecec6fe447ec89bd1409d1427d1784,1,2,1,3
pandas,0fdaa018e057c1a3c3b909095e4822c62d9a76a0,1,4,0,4
pandas,ce581e6bd1ca594d76f97f50b1d384fc47cf4912,1,5,0,5
pandas,33af3b800c1170f3362c125eb60a4bb66442a82d,3,6,15,21
pandas,19aaf4098ddb0fcb815f77a7aea85e9ce0019140,1,5,5,10
pandas,e4468c95a5c8a6762c9f7942bb5b70f49ba74373,4,36,11,47
pandas,a9359badb92548f3afcdeba147fed3734bb7871d,8,30,156,186
pandas,a6d41de347d2fd13b3399130c6e9c06f5ff3dbfe,1,6,0,6
pandas,22f930a103ed7a3cca65787051988f413aabac44,3,21,29,50
pandas,07f6c4d7c5e2c8b4b52e0990e76985cb6d38c773,2,31,8,39
pandas,95f911d3e5778bde563110333634cb1d12656ec4,1,92,9,101
pandas,2a591f39a66347e5e293edb35409cd286a87a0d4,2,27,0,27
pandas,58370425d91c67550476fcc3e75c3429815a07fc,4,29,29,58
pandas,aad1136436f552e8d2c9c0b7f4134eaac9ad7f4d,9,37,51,88
pandas,c6ad0c0afd56772096e13df43b912780826e9c14,2,4,6,10
pandas,96ad67133d02a328c6e086de18ca498c0365d7f6,3,6,17,23
pandas,21681ba8a954b8d6ae8c42e9be89d291b54e813b,2,5,5,10
pandas,98dcf385f485ddf18bdec53af7472cdbd8f93523,1,0,3,3
pandas,2c3907b971c11cf2308574b08a046263081f2aed,1,1,1,2
pandas,094ca680b72a20b19c5eef36aa95c30cc4ee804f,5,21,14,35
pandas,e3f929808debdf94f5ee7cc1a7f5081937e70410,1,1,7,8
pandas,73fd026ce57377a6f791ec02463a72b506a9636c,3,18,4,22
pandas,4241ba5e1eb5b12adaff4e98df9ddad65ff94ddb,1,1,0,1
pandas,9088006394e6aa9dfffc1d38630826c50059d310,1,4,16,20
pandas,b63ae8c7be701504ba8ab79e8826f0ac1b0bf812,1,2,2,4
pandas,2194d129516199600e10fca493f90408c63e1c1d,3,2,66,68
pandas,2c9c40261dfd8ef4e783fe375d1c7463e4b0e159,10,25,68,93
pandas,c7b998e1bae2ddd21a9c2373ce3b41a34256c29e,4,50,66,116
pandas,172c6bce415023596b60ca73ab2c477aeed8d9f6,8,16,61,77
pandas,edc7be388a4bd81c11f4bfc2de16a39f4b68ab43,3,7,14,21
pandas,c468028f5c2398c04d355cef7a8b6a3952620de2,3,19,2,21
pandas,b86eb9907e9dcb540aa7937255fb7c9e4d509c29,3,19,1,20
pandas,6c301c6717f9c2a654efdba0bd0c82dfbe63740f,6,13,30,43
pandas,e45057a7fa1e94b9b08c94c4d040a9a08ba198d2,1,44,0,44
pandas,8cb96e76baa287f497e8f7982ace09caab432709,3,21,17,38
pandas,aba759d8166ccd17fd33888b79e43f9c38f7a14d,3,28,1,29
pandas,a82ce842da8e3747b8fb5e6c86260fb380c4f8ba,11,68,81,149
pandas,da802479fca521b7992fbf76d5984992cd5d495d,4,36,7,43
pandas,39047111ca945f35c6b85780e8978d6e5a3357ed,3,22,1,23
pandas,7f930181e1997e74caf373bfd1db7e7c2c681700,2,54,12,66
pandas,788695cc7c48962c61acd1ff17e26af0b847de14,2,7,16,23
pandas,8405a078d868361c1651949888647eec218e2f77,8,14,196,210
pandas,192db0d2acb5cf307beadb8d98c07b80ff29eeaf,1,19,0,19
pandas,9119aaf8b31cd26ff874c288d46895fccd794388,3,6,0,6
pandas,c7d4edf8ed0863273136913d839c63a1e0561d09,3,2,31,33
pandas,2e80a5b2638c4b4da8e3ea4dd9267a79758d0e47,12,6,53,59
pandas,1f4c56b07537e8e1cda02eb87749f3e8e4ef1ba8,1,12,8,20
pandas,a5c003d3576a27c99fc17d9439acfedb6f694ce8,3,10,2,12
pandas,b552dc95c9fa50e9ca2a0c9f9cdb8757f794fedb,3,6,15,21
pandas,5703f119221fd644ef50c25a11d0bdf80c087c32,4,38,6,44
pandas,89289480206463b46b61e27ae7c2bb3c071127e8,1,13,12,25
pandas,5b3617da06c7036245c9f62e7931f73f861b02dd,5,38,10,48
pandas,e9381aedb7ea950b499ca37ef27c3c48fa3fac9d,2,2,5,7
pandas,b5a98775d5241ddfd78fe191830a8db4d095e3dd,21,15,286,301
pandas,aeb8949f44d2efa91c887773081d958771f11dd9,19,194,98,292
pandas,b5d64d1c61d66326a3c2fe0c05cf37e886b4dad2,1,6,7,13
pandas,010328fdee33ae70f6eeed673c74ce80c2e55887,8,295,11,306
pandas,c032845a62dcebe0a44bd479d28ff923f401aca0,4,10,43,53
pandas,fc4af6af4f8582627e3cdbf428ba863763477e25,1,25,42,67
pandas,93b77ca73480a4bd176cb36186f346d9a65db5ca,2,2,2,4
pandas,8a9b0f5d5a379ec6f033caadc765ea7d92762bc5,7,23,135,158
pandas,09fd5e05817b156977d4fa24482fd52b177b0edc,12,20,18,38
pandas,f91d39e491bf45817416236aa6a668e3e2a09314,6,1,47,48
pandas,805dbde3651fa4f7c30d5c9c247f723dceb7dfde,4,55,28,83
pandas,069f9a490438bd1ad802a754af3d4466642a33f8,3,16,17,33
pandas,d0e771b99092c6023dd74d09b9d1034a1c18d76d,3,1,20,21
pandas,ded256d1eb129f8df6e38fce4f61fcbf39e1b11a,6,18,19,37
pandas,cf40e5689087de4f3dbf2b353d1dffce0b8e1080,3,12,2,14
pandas,63cad6b9ff0ead0e87e01f1db087be2928921a00,10,139,241,380
pandas,2750652af3334eecca2aa44394e6a849a5e08e49,1,1,1,2
pandas,236209a67237b781d9e9582b390baa37b0d410bc,1,3,3,6
pandas,14e2b024120b282d4cae899366dc404eac5b75f4,1,1,1,2
pandas,cd0a4e6ae87c7526d43182fac475996ac133a16a,16,38,347,385
pandas,c900dc8c09e178b7662cb643d2fd0d651e57c016,1,3,4,7
pandas,4f145b3a04ac2e9167545a8a2a09d30856d9ce42,2,18,4,22
pandas,669ddfb343bfc7f32f30ba14e2369ff2f3ebbc12,7,116,19,135
pandas,e51039afe3cbdedbf5ffd5cefb5dea98c2050b88,14,43,16,59
pandas,a7892883ab2745c698582871fff1444ec6ee0309,6,11,8,19
pandas,677a4ea92cccf36e49bc118fc984dd273b5e0e51,6,76,189,265
pandas,eddd8e38f6454ebe1c7dffd10b7a60f4197dc6f0,6,2,144,146
pandas,a93fd6e218d0082579eee624e547a72f0fd961bc,2,4,3,7
pandas,8dc8f64525550c85c4132b41d3ed3a37455bfbc8,1,1,1,2
pandas,41383cf140b8243613af8a9843448b54f2b3ffa8,11,106,115,221
pandas,8704cfa77a887573986a459d4ab76a2cba1670e5,4,35,22,57
pandas,bfaf917d2c0cef9a0addcc8a231946fac2ee3ac3,3,28,8,36
pandas,97c3a45e8404cb01dc31052b2c3bfa28389750b6,2,8,3,11
pandas,ec9a98e6dfbe911d4b832a6e4f78430908743add,1,1,1,2
pandas,cfe191db8b5e556a5e5995e7aa1305534122f972,2,4,4,8
pandas,d17723c6d447d37c0cb753a517df74705806f4a2,1,1,0,1
pandas,710720e6555c779a6539354ebae59b1a649cebb3,7,303,39,342
pandas,825dfe43b0d627b077e7368ceea0d3992033da86,1,110,119,229
pandas,1b849305a3664ab04f510aae45260662061cbbe0,4,31,8,39
pandas,303d78bfddef7126388cdd7fb2dd60d2265cf1c8,3,43,43,86
pandas,0f7ded2a3a637b312f6ad454fd6c0b89d3d3e7aa,3,17,12,29
pandas,114a84d8a0eee8fb93a4d2d701a2a6e62ebcf6d2,6,23,3,26
pandas,eb55bca5bf91541a5c4f6213b18824589415127b,1,70,304,374
pandas,d23f95fda6c3067e61d844aca09aefbde2bdb51e,11,59,53,112
pandas,faa4c0400d5181ffb2fb8351743ca5eb36e436cf,1,2,1,3
pandas,bdc1485ddce07d6e01a6f146388a76c6f8e81b06,1,4,4,8
pandas,924f246753773b25bfc628eb469573e008cda8ec,3,24,5,29
pandas,716b047a4b750f818c758a56dde0fcffdc6994e9,3,0,12,12
pandas,c12f978339edada1aab07adbac0a07896afd7e3e,1,2,2,4
pandas,495f80896852e450badc8866ee7ebe8c434fa228,5,1,6,7
pandas,38086f11c2244eef2f135bf17fb0a00afb88b177,3,50,26,76
pandas,b9be19b233cdc84f811545a43745c36b40c2c890,1,7,7,14
pandas,aa3e949e2a2b72588186cb1936edb535713aefa0,3,1232,1225,2457
pandas,914a9ee69f40caf1f798c86f57f10d1561ca34e3,3,1,54,55
pandas,37b9303bf5adf79aea0ced8fb74de9670377dfd1,3,1284,1306,2590
pandas,b3b70a936fb9d2cce261afc1555d6570d2e010e5,1,2,2,4
pandas,594466a3601fccf7f815d460b6e0a3c8515f22f7,1,10,23,33
pandas,13997e62104809f708c6ce4e01d337c87a66e514,1,1,1,2
pandas,8469959505681eca1388dfeadc66e2a1fe3a190c,1,4,2,6
pandas,c6d76ddf020d05b429824aba6e29f186240c00aa,5,13,22,35
pandas,78e9f06acdba957638d093035e66692fc29e6da5,1,2,2,4
pandas,eb7fe31309157fe2f86eedf3ab031877bdaef124,2,2,0,2
pandas,841afc01616820d885166eb0c0a6c297581c94c4,3,15,1,16
pandas,cbe968f001e33503db31341df02e71cf9121df4e,1,2,2,4
pandas,2b500396d39b9efdfd095b74964464d1a1e12315,1,5,0,5
pandas,e0d26057797a068b8becb3a1e3785e6d8286a147,1,1,1,2
pandas,89898a689c8309ee8c06796b215d606234aad69f,3,1368,1606,2974
pandas,9eb15535662ac80bef1522b483fc2a6a42e0e192,2,39,1,40
pandas,1621ced6c6663f94f2f37d8fd3376a4cb9bd0c8b,1,7,7,14
pandas,e8069ae258387d3ab121122d9a98ef16a50c2783,3,27,15,42
pandas,4357b24754558420d95b7c06d1dcfebccd09f430,6,15,12,27
pandas,3267ba06f17b40bef359999dbbd8f3a424a65a89,3,42,0,42
pandas,5c11167554666a75418edc05be37d21adf046631,1,52,63,115
pandas,dd56ad8715a59bed83d1858eadb2ecdcfa69f47d,1,1,1,2
pandas,3d6496d14b9f5e105cf86a7f02130bd42cc19b6c,1,0,5,5
pandas,d4ddc805a03586f9ce0cc1cc541709419ae47c4a,3,9,189,198
pandas,cffe5662a1093b0f1858aca5dee6bbbb3c2bf96c,3,0,27,27
pandas,9ac047d3fe6b46279da6edbf01e03ffd8cae7b22,1,0,58,58
pandas,60c4ce6a8cf8faa7e6c3693af84998a1f8236580,1,0,1,1
pandas,81a59942eaf791ef0aaaf07dd1c027b8c3f273ff,5,5,62,67
pandas,7ea1c448ee611b56af54b4d100104922e630b839,5,28,69,97
pandas,d831326e11971af61307e4fc940855556ef3cdb7,4,0,129,129
pandas,34ec78b8d42ae6318f34ef8eb30aed63c9dc8c71,4,0,59,59
pandas,97b6f8eac0dc5d9c9c9f65f931fc04db2606f664,6,6,72,78
pandas,8ad35340a1c3a008ec2c51d5bd8c3c8588229c58,3,83,0,83
pandas,d2bf501da451f65319e7ab5c1543a54fb1ddc746,11,86,204,290
pandas,d79910c17791f48824b0a046010b35aab9cdaf32,3,59,1,60
pandas,97c31a60f06a2a13db28b769bd3c4d396ddd3df6,1,23,10,33
pandas,3132971fa1cc04bcc5db98d2ef5933c09eaf4316,4,68,1,69
pandas,9f05d567ec82fe5d56632690e30539fdd1e68b43,2,4,4,8
pandas,f5d754d4fcaefff9ff08167a55426f3afe88b175,1,1,1,2
pandas,04487b377f0cca15ff09ba8fed31751ea4dcbab3,7,110,21,131
pandas,10f31f6a242fb01fdf37f5db2e8c6f4f82f5af16,9,52,33,85
pandas,b150258a4720b67082e2303c7a1052d2f40c27ab,2,2,0,2
pandas,d04f908a7af35602a3477bbc10d2ec05c61088e3,3,2,31,33
pandas,fb418b2cdce267aa53bb6bdcc8fce75c312219be,1,1,25,26
pandas,f2a5272ca1085c13b524a6365eb2051d348a4c69,1,1,9,10
pandas,813085003bfb02031172fc56ec22826f67fcf8c2,4,16,3,19
pandas,f15f6785929249bc37cc9dde67e019e600c3e261,3,36,26,62
pandas,d6c258691dfa01b300bb3d904df3e3e7dabe55cc,2,0,44,44
pandas,d8eb2015baed61b3db46d9ed57d172fbacde9556,1,1,1,2
pandas,59235de7363a0fbb866f42a1a76c881c91bf397c,4,22,92,114
pandas,fd1126cf0340e15896d367df17df3c5d7a66af7d,2,26,1,27
pandas,9d1d6f6efcc871eb65488ba03da7d6204de6b189,5,251,124,375
pandas,ba64039e541d3f6ad4b6ab3ee697e48c96c83e10,5,7,7,14
pandas,a78a22f990f9a4c35384f6a0eb552d776009829d,4,18,10,28
pandas,c8ca4ee95a0d246cf8122491493fa3da1f80fe03,3,12,9,21
pandas,9dc7a74f6c4e4419bb3c6d182e7e967d46fd38a5,3,20,0,20
pandas,871f01b5582fc737a63f17c1d9027eb6a2099912,3,3,6,9
pandas,1b9163de074d9c5de74654a8b7baeabc4a5a5915,2,8,6,14
pandas,085b91908ef21d74c85b1175d1dcc7a30b94df60,3,8,2,10
pandas,8813953da8899a529d4080548cbe67f352ccae47,3,4,4,8
pandas,0df2f0d1a3e06a9a1acad4513d5f5f29c6d195ba,3,26,23,49
pandas,0cc12bc14144cfc87efd094a101b61126056e600,13,36,39,75
pandas,dc19148bf7197a928a129b1d1679b1445a7ea7c7,4,8,4,12
pandas,77f9d7abee14888447a1f9942f7f6f4cdbcd927b,4,15,10,25
pandas,3066235779e30c7a7a4f87c9aee3258aeb9ecf45,1,1,7,8
pandas,4692686a750b95884e1d5a4f1313614c71c57213,4,8,9,17
pandas,1962c3f09672876d2627d9e5e076ab6971a66944,2,18,12,30
pandas,6a730458610d19e3017cccc76a7228f0b5897a15,5,58,37,95
pandas,95ab36dc756d27544440555b8130d9be0e79936b,3,12,1,13
pandas,7debc1f4bd25df146c58e17917476a28fa903112,2,12,4,16
pandas,72874873e3289a747b772f05514c45cbcaf02775,11,48,70,118
pandas,a76f24e41ce204b02b65ac9c760a75ad3dd7b4f0,1,4,4,8
pandas,bf171d1eed8b30ca55a4591e8423106d09baea28,1,2,2,4
pandas,15c21a2c41d9090c205ca4843afdaa8dd209b410,309,814,934,1748
pandas,2d4305cad90c979ab4c3f156b77b87a2d94d3b4c,3,22,6,28
pandas,03717bcc5ae762d8a0ab8d259ca000af66e8ba82,3,56,7,63
pandas,c9f876c0e79ce9a5309b036577a343d3714cb88b,1,28,0,28
pandas,7977a37187238e5e646079903af71f78e7a4f636,3,37,2,39
pandas,ed91fbe0c28b38632408c8aca80afd13b69e1b53,4,16,42,58
pandas,d447ca6424735173e6d00b86f8e583201c44bafe,7,2,98,100
pandas,fd1188a2438091b699493d1ecbe71a2469bc29f9,4,12,26,38
pandas,c71244ad21d733be1589b73a859c4735a0d19d36,3,10,26,36
pandas,fe2ef376f862feb1643bb61a794a793f2b3e7b6e,7,62,72,134
pandas,b89b2f14eee4d93c22f98abcd2c4bf798f417ce7,7,71,307,378
pandas,5c1303a12d7bd67cf69afcab6f1e6371bf6aaca5,5,27,39,66
pandas,a0784d2c59c04e0a9e1ef22d696adb5768b5541e,17,234,303,537
pandas,038976ee29ba7594a38d0729071ba5cb73a98133,1,6,0,6
pandas,812a996e7f1c1c823b6f3fc0ce810a08ec933454,3,19,1,20
pandas,654c6dd5199cb2d6d522dde4c4efa7836f971811,8,19,58,77
pandas,0be8f98dd93eb261453f70067f7deeab9db76324,4,29,5,34
pandas,b89f1d0d05f4c9f360985abc6bda421d73bae85f,33,128,58,186
pandas,7988029bcb07cc9712180d352b19573094c3cbf8,1,33,8,41
pandas,83112d721ef1694e2587b33ccd0c30e2062d3852,1,4,2,6
pandas,89b286a699b2d023b7a1ebc468abf230d84ad547,1,2,14,16
pandas,58e63ec12830160c29fde490e7836254068b855e,4,89,1,90
pandas,59e5d93912a4e4c7c36da7d2f6d0093d517365ec,1,6,4,10
pandas,438f2d484b59eaf8d86955d43aa92afa842b3e0f,1,5,0,5
pandas,59677c0390fa4f0a6a1fe1509fb58adcf603fa90,1,0,87,87
pandas,2ce4fba6dc294442e55ab10f0f07d965cb1aafa6,4,9,113,122
pandas,e358d3c94e594b245a0f084436be791f73a49f8b,1,20,0,20
pandas,0c9a66b3aee3f43c7bc183db6129080875af1022,4,12,32,44
pandas,cec873ef9e23da769f6d562473700ecd14bda001,3,3,61,64
pandas,af354c38cd93d5e4c76f58e9f1ff9421d29731a4,1,18,12,30
pandas,2d7df18bba76aecad8dc02efbed6556e929e3687,1,2,2,4
pandas,c3ae17d04d3993e1c3e4c0f8824fde03b8c9beac,2,2,2,4
pandas,6fa2a4be8fd4cc7c5746100d9883471a5a916661,1,0,35,35
pandas,1bf86a35a56405e07291aec8e07bd5f7b8b6b748,1,1,3,4
pandas,8fde168c840fd913140bbe91d288dca5db7f0fe2,3,72,4,76
pandas,ddc31444cd4350cac50988af1ac350fe14b5f22e,3,13,1,14
pandas,d2bc8460f64701ea7824021da5af98238de8168b,4,57,2,59
pandas,ab2980ba52ae24db72765b3c4ae1d33ac8fad3f5,1,1,1,2
pandas,301c5c719bc13c20d44b488d987a05fa5fd605a0,3,81,28,109
pandas,e14a9bd41d8cd8ac52c5c958b735623fe0eae064,2,3,2,5
pandas,69f03a39ecf654e23490cc6d2e103c5e06ccae18,13,46,52,98
pandas,c8646541e9a2e27cc14e550c722364ded1dcba5f,2,70,3,73
pandas,aee49e9d8b02472ae4fbcdf5b54e7307de1dbaa2,6,27,21,48
pandas,09bd13ec35707cc0c67afd2a2dacd44aeaa59b9b,3,3,2,5
pandas,aabc35abe0a74e53d998268d5e6ab02f0e6696b4,1,22,49,71
pandas,015f8d3e2a1d007400a526fa89b373751d244e67,1,6,0,6
pandas,47cd690501c55c266a845fbbeb5515804a66d05d,26,151,413,564
pandas,7a2e96ca608342bc1b0c308e316f4063e227368c,3,46,2,48
pandas,737d390381ffd8006f15d738c934acb659b5c444,2,3,1,4
pandas,a73ab97d1f4856b44face4b8441ec8d0c63d7a36,3,56,423,479
pandas,d63f00fe5a0876dcb84325d5f880209f76be9c68,2,15,0,15
pandas,31dc1386d04a986240b22213dd39d36a3e07b801,2,15,3,18
pandas,b6230f3fc8e3134e6659962407f850542c45aa66,1,5,0,5
pandas,f1a78d5a9f271c3107de35c18564c919eadd2713,2,82,4,86
pandas,f7419d8a3dd88e732f7846b56e072723a7634ca6,1,57,7,64
pandas,e19dbeebf77ed080991dcb5805717e7b975a4468,3,4,4,8
pandas,6de371716853cbc1f5ab802f59f034ff9ad1b506,11,137,94,231
pandas,4153f87e60ee8453673d6befd7d975a71a2f953e,2,6,2,8
pandas,1f860f3eb4a65ffbe50a8515032c99d910054db8,3,92,2,94
pandas,a6877d83a2472794c284d2195e860838bd032fb8,2,4,1,5
pandas,c918623c3d71289a0b1cee417c4e3674e150c7cb,1,0,1042,1042
pandas,edd45f68c196334734125f330fbd62de20dfb6d3,1,4,4,8
pandas,95308514e1221200e4526dfaf248283f3d7ade06,11,512,516,1028
pandas,421f47d158e21e7d5a0e68bbea74237b208c5114,3,6,5,11
pandas,3f05c4fe6cfdc8a4354cf69800f9ec4301fa84da,23,176,88,264
pandas,87dd2ee36751e996812300444299d458e2ba42c4,1,16,18,34
pandas,e103a4ce45ec45a920048f1e506e5161c6d8ea87,4,14,17,31
pandas,9a6c8f0ad02f7faa23a06a69cdd003bd4a47d6be,3,41,29,70
pandas,1d70500b74bac5d0e7e09eec269a2805f6c56000,4,26,2,28
pandas,a730486036790f3cd26145542257a837e241144c,39,301,217,518
pandas,54d2033fabc1a064b05842b41f8247ae3fdd6fd6,2,10,2,12
pandas,5f87a2dafcd5d05966e2f7cf9eab53dbba5abde1,4,68,11,79
pandas,6ef44f26e3a1f30769c5c0499b2420918a036401,1,7,16,23
pandas,7bb427e6ffd31b0951d56e5d0f839726aa64ccee,2,3,1,4
pandas,a305c1f193d7c4618602933407a228abefce7485,8,21,22,43
pandas,02765b402d60b92ba1141399d1cb9ecb1e8403cc,1,1,1,2
pandas,8b313d36aff97d28250bd6e8dad02c6da055f6f1,3,32,4,36
pandas,ada009a40356feaddb5a412a1a23d8354741d07d,4,57,180,237
pandas,4ed67ac9ef3d9fde6fb8441bc9ea33c0d786649e,5,11,63,74
pandas,83fec18924b70fa2152f02cc6443fe76456cedd0,2,9,1,10
pandas,1debaf3c14600b7f478b7e8f3a30520e5bc31a35,1,3,2,5
pandas,fc37c83c2deb59253ae2d10ca631b6a1242cfdcb,1,2,1,3
pandas,654f9325b24b5d271fa7debcd173db2b4d440b4a,1,0,27,27
pandas,53ae1d2c0c0bd75318d0981b849127f5e069c145,3,14,7,21
pandas,734501e595d1e771774949232ed5f382e238db8d,3,8,1,9
pandas,f6d7d9960906649eeab95e412e44bd56064bbab9,3,29,13,42
pandas,563c6777d8827ea1a5da64f5c3ae046ab390bcfb,3,3,1,4
pandas,58700574dcee0afe6c5da42040914a5ac170139b,3,97,423,520
pandas,ddb903b83fac8ad1a3c94c5dd7bb51c63ecb7b24,2,11,1,12
pandas,24936816994d14b616d4053d618d7de7419c6f89,5,106,38,144
pandas,2b568ce82618c5e6dd2fc6f6f1d22e84c4883546,1,1,1,2
pandas,efdff03fca9ab4f5475f3655ab3315fe608fd31b,8,836,864,1700
pandas,2b82b8635d17c3a020e6e40ba72b9cc6a76f3149,1,12,10,22
pandas,1625d5a9112a0143c1dc59eadab825536e7e1240,1,6,5,11
pandas,b2b1aae329e7fa3913c082aa32cf466ce58a41e2,1,12,7,19
pandas,7a5a5c7ae4d6a28cb6bb4c77339127c50773fca6,3,47,1,48
pandas,33a1cd7163ce712e5a38fdb5d2e04de203b3ddf9,1,8,8,16
pandas,5a862b5d34f3fffd3f7d20eef7aaa51d88be76cb,1,2,2,4
pandas,6ed649d041e3278825a69d20b5208924b038bc74,3,10,1,11
pandas,846c5aa5f528ec61c130be3d6b04b68ff41cc525,2,2,2,4
pandas,e62746aa1698a2cae8b1f1412965d2d713d8116f,1,10,0,10
pandas,260a703f8b69d04b4a84277a44d67d4feb3f8e8b,1,1,1,2
pandas,2d86f34e5855942af32fb313a9eb508091dc3ee6,1,1,1,2
pandas,7060b1e2afc25c84a672044462efbac803477901,1,2,2,4
pandas,e3fe033fe37fe653e7ed4836a5490d80ccb14d1d,1,1,1,2
pandas,0f17277c65495b04529bee5f4fe00fe694b3add7,12,44,106,150
pandas,6125cab8acd4bd44659061dcb5e8ae44f0b8330d,5,6,7,13
pandas,b71d0eac91f9f5cac7bed6956fca4692d2ff399b,1,1,1,2
pandas,1ea26326f4e33294fad422956a28ea479d8b3ae4,1,9,0,9
pandas,c7f80f4a02b6f6edc5a5d19a7e520194beddb738,3,10,1,11
pandas,64d45e45a0ed0f08ee8296bc4886c71af74597e8,13,31,16,47
pandas,c3793312d2d6a4df5a7dc2e303c40d45cd8a6c75,20,44,382,426
pandas,997e1b8911a3002c2577c63f5e3163805b244e92,11,124,485,609
pandas,1f622e2b5303650fa5e497e4552d0554e51049cb,10,1,189,190
pandas,e28a6ef0446d672ac0c4efa118b748b1fde7edf1,1,15,0,15
pandas,d27972688472653194545313efda1fdc626ad997,11,1,70,71
pandas,9c02050a553eea87d7f3ac09b74f809dda0afa62,8,37,0,37
pandas,26178228349850a731657d2147e71bdf11119b6a,10,413,913,1326
pandas,a4cdf1e90b19ad5c7a28435e13a42675816b72a7,1,1,0,1
pandas,835d42b4969238a184aa696cf4d6c53fb2b7146b,1,1,1,2
pandas,2ef7eb322cb86e0df36141b4b9391e385bbdde69,3,52,0,52
pandas,1e9ccccb068f3c75058e8280570a8def3141a1c3,3,25,6,31
pandas,abc3efb63f02814047a1b291ac2b1ee3cd70252f,3,32,3,35
pandas,63dc0f76faa208450b8aaa57246029fcf94d015b,3,17,0,17
